PRODUCT_ID,PRODUCT_ID_CORP,PRODUCT_NAME,CODE_PROV_O_ALT,AVAILABLE,UM,AVERAGE_COST,WARE_CODE
1321043010,1321043010-CIMSA,CIRIO S/A 7 X 14 BLANCO,,14,PZ,13.25643,PTP
1321044010,1321044010-CIMSA,CIRIO S/A 7X8 BLANCO,,1015,PZ,9.03404,PTP
1321044010P,1321044010P-CIMSA,CIRIO S/A 7X8 BLANCO P,7501130572663,0,PZ,0,PTP
1321044020,1321044020-CIMSA,CIRIO S/A 7X8 NEGRO,,39,PZ,10.31,PTP
1321044037,1321044037-CIMSA,CIRIO S/A 7X8 CREMA,7501130572670,1117,PZ,7.22041,PTP
1321044038,1321044038-CIMSA,CIRIO S/A 7X8 AMARILLO,,32,PZ,7.53477,PTP
1321044040,1321044040-CIMSA,CIRIO S/A 7X8 NARANJA,,98,PZ,9.07722,PTP
1321044050,1321044050-CIMSA,CIR 7X8.0 CIL ROS  PAST C/ B,7501130573080,244,PZ,9.22115,PTP
1321044055,1321044055-CIMSA,CIRIO S/A 7X8 AZUL TURQUESA,,97,PZ,9.00855,PTP
1321044060,1321044060-CIMSA,CIRIO S/A 7X8 ROJO FUEGO,7501130573073,1356,PZ,4.34909,PTP
1321044060P,1321044060P-CIMSA,CIRIO S/A 7X8 ROJO FUEGO P,,0,PZ,0,PTP
1321044071,1321044071-CIMSA,CIR 7 X 8 CIL AZ CLA C/ BAÑO,7501130573097,143,PZ,9.39782,PTP
1321044084,1321044084-CIMSA,CIRIO S/A 7X8 VERDE LIMON,,56,PZ,9.7258,PTP
1321044085,1321044085-CIMSA,CIRIO S/A 7X8 VERDE OBSCURO,7501130573103,69,PZ,8.18008,PTP
1321044115,1321044115-CIMSA,CIRIO S/A 7X8 AZUL FUERTE,,141,PZ,9.98539,PTP
1321044163,1321044163-CIMSA,CIRIO S/A 7X8 MORADO,7501130573141,225,PZ,8.19645,PTP
1321044165,1321044165-CIMSA,CIR 7X8.0 CILIN. LILA C/ BAÑO,,186,PZ,11.44,PTP
1321044264,1321044264-CIMSA,CIRIO S/A 7X8 FUCSIA,,182,PZ,9.82235,PTP
1321045038,1321045038-CIMSA,NP - CIRIO C/A 7X8 AMARILLO,,565,PZ,7.14526,PTP
1321045060,1321045060-CIMSA,CIRIO C/A 7 X 8 ROJO FUEGO,,381,PZ,11.28,PTP
1321046010,1321046010-CIMSA,CIRIO S/A 7X17 BLANCO,7501130570133,-653,PZ,19.52762,PTP
1321046037,1321046037-CIMSA,CIRIO S/A 7X17 CREMA,7501130570157,-61,PZ,19.23261,PTP
1321046038,1321046038-CIMSA,CIRIO S/A 7X17 AMARILLO,,82,PZ,19.62503,PTP
1321046040,1321046040-CIMSA,CIRIO S/A 7X17 NARANJA,,104,PZ,17.41715,PTP
1321046050,1321046050-CIMSA,CIR S/A 7X17 ROSA PASTEL,7501130578092,121,PZ,17.82919,PTP
1321046055,1321046055-CIMSA,CIRIO S/A 7X17 AZUL TURQUESA,,44,PZ,16.75717,PTP
1321046060,1321046060-CIMSA,CIRIO S/A 7X17 ROJO FUEGO,7501130570119,434,PZ,17.20519,PTP
1321046071,1321046071-CIMSA,CIRIO NP/ S/A 7X17 AZUL CLARO,7501130570171,65,PZ,14.10045,PTP
1321046084,1321046084-CIMSA,CIRIO S/A 7X17 VERDE LIMON,,91,PZ,16.37857,PTP
1321046085,1321046085-CIMSA,CIRIO S/A 7X17 VERDE OBSCURO,7501130570126,82,PZ,6.69168,PTP
1321046110,1321046110-CIMSA,CIRIO S/A 7X17 BLANCO FANT MIG,,14,PZ,16.37071,PTP
1321046115,1321046115-CIMSA,CIRIO S/A 7X17 AZUL FUERTE,,83,PZ,10.85251,PTP
1321046160,1321046160-CIMSA,CIR S/A 7X17 ROJ FUEGO FM,,7,PZ,16.74,PTP
1321046163,1321046163-CIMSA,CIRIO S/A 7X17 MORADO,7501130570140,117,PZ,14.22741,PTP
1321046165,1321046165-CIMSA,CIRIO S/A 7X17 LILA,,33,PZ,20.36382,PTP
1321046264,1321046264-CIMSA,CIRIO S/A 7X17 FUCSIA,,34,PZ,15.5391,PTP
1321047010,1321047010-CIMSA,CIRIO S/A 7X21 BLANCO,,3,PZ,17.31,PTP
1321047037,1321047037-CIMSA,NP - CIRIO S/A 7X21 CREMA,,0,PZ,0,PTP
1321047038,1321047038-CIMSA,NP - CIRIO S/A 7X21 AMARILLO,,12,PZ,18.99417,PTP
1321047040,1321047040-CIMSA,NP - CIRIO S/A 7X21 NARANJA,,13,PZ,18.99385,PTP
1321047060,1321047060-CIMSA,NP - CIRIO S/A 7X21 ROJO FUEGO,,9,PZ,18.99333,PTP
1321047085,1321047085-CIMSA,CIR S/A 7X21 VERDE OBSCURO,,0,PZ,0,PTP
1321047115,1321047115-CIMSA,CIR S/A 7X21 AZUL FUERTE,,0,PZ,0,PTP
1321047163,1321047163-CIMSA,NP - CIRIO S/A 7X21 MORADO,,14,PZ,18.99429,PTP
1321048040,1321048040-CIMSA,CIRIO C/A 7X17 NARANJA,,0,PZ,0,PTP
1321048080,1321048080-CIMSA,CIRIO C/A 7X17  CAFE,,38,PZ,43.36842,PTP
1321048084,1321048084-CIMSA,CIRIO C/A 7X17  VERDE LIMON,,0,PZ,0,PTP
1321049130,1321049130-CIMSA,CIRIO 7X8 ORO,,204,PZ,12.11499,PTP
1321049138,1321049138-CIMSA,CIRIO 7X8 PLATA,,1759,PZ,10.44129,PTP
1321050130,1321050130-CIMSA,CIRIO 7X17 ORO,,101,PZ,16.14246,PTP
1321050138,1321050138-CIMSA,CIRIO 7X17 PLATA,,73,PZ,12.08372,PTP
1321068040,1321068040-CIMSA,CIRIO C/A 7X17 RAYADO NARANJA,,0,PZ,0,PTP
1321068080,1321068080-CIMSA,CIRIO C/A 7X17 RAYADO CAFE,,0,PZ,0,PTP
1321068084,1321068084-CIMSA,CIR C/A 7X17 RAYADO VER LIMON,,0,PZ,0,PTP
1321069130,1321069130-CIMSA,CIRIO 5.5X7 ORO,,287,PZ,2.2114,PTP
1321069138,1321069138-CIMSA,CIRIO 5.5X7 PLATA,,414,PZ,7.55304,PTP
1321071060,1321071060-CIMSA,VOT 3.0X4.0 CILROJO BOLSA C/12,,0,PZ,0,PTP
1321074010,1321074010-CIMSA,VOTIVA 45 MM BLANCA CAJA C/12,,1502,PZ,18.63037,PTP
1321074010P,1321074010P-CIMSA,VOTIVA 45 MM BLANCA CAJA C12 P,7501130576906,0,PZ,0,PTP
1321074037,1321074037-CIMSA,VOTIVA 45 MM CREMA CAJA C/12,,2160,PZ,20.25252,PTP
1321074037P,1321074037P-CIMSA,VOTIVA 45 MM CREMA CAJA C/12 P,7501130576913,0,PZ,0,PTP
1321074038,1321074038-CIMSA,VOT 45 MM AMAR CAJA C/12,,1406,PZ,20.64977,PTP
1321074038P,1321074038P-CIMSA,VOT 45 MM AMAR CAJA C/12 P,7501130576920,0,PZ,0,PTP
1321074040,1321074040-CIMSA,VOTIVA 45 MM NARANJA CAJA C/12,,600,PZ,19.22675,PTP
1321074040P,1321074040P-CIMSA,VOTIVA 45 MM NARANJA CAJA 12 P,7501130577491,0,PZ,0,PTP
1321074050,1321074050-CIMSA,VOTIVA 45 MM ROSA CAJA C/12,,460,PZ,20.87181,PTP
1321074050P,1321074050P-CIMSA,VOTIVA 45 MM ROSA CAJA C/12 P,7501130576944,0,PZ,0,PTP
1321074051,1321074051-CIMSA,VOTIVA 45 MM FIUSHA CAJA/12,,1138,PZ,13.82479,PTP
1321074051P,1321074051P-CIMSA,VOTIVA 45 MM FIUSHA CAJA/12 P,7501130579396,0,PZ,0,PTP
1321074055,1321074055-CIMSA,VOTIVA 45 MM TURQUESA  CAJA/12,,330,PZ,20.71735,PTP
1321074055P,1321074055P-CIMSA,VOTIVA 45 MM TURQUESA  C/12 P,7501130579402,0,PZ,0,PTP
1321074060,1321074060-CIMSA,VOTIVA 45 MM ROJO CAJA C/12,,2956,PZ,11.88572,PTP
1321074060P,1321074060P-CIMSA,VOTIVA 45 MM ROJO CAJA C/12 P,7501130576937,0,PZ,0,PTP
1321074071,1321074071-CIMSA,VELA VOT 45MM AZUL CIELO,,1052,PZ,19.71221,PTP
1321074071P,1321074071P-CIMSA,VELA VOT 45MM AZUL CIELO,7501130577484,0,PZ,0,PTP
1321074080,1321074080-CIMSA,VOTIVA 45 MM CAFE CAJA C/12,,0,PZ,0,PTP
1321074084,1321074084-CIMSA,VOT 45 MM VER LIMON CAJA C/12,,1220,PZ,21.21825,PTP
1321074084P,1321074084P-CIMSA,VOT 45 MM VER LIMON CAJA C12 P,7501130576951,0,PZ,0,PTP
1321074085,1321074085-CIMSA,VOT 45 MM VERDE OSC. CAJA C/12,,264,PZ,14.1182,PTP
1321074085P,1321074085P-CIMSA,VOT 45 MM VERDE OSC C/12 P,7501130577514,0,PZ,0,PTP
1321074115,1321074115-CIMSA,VELA VOT 45MM AZUL REY,,432,PZ,19.33552,PTP
1321074115P,1321074115P-CIMSA,VELA VOT 45MM AZUL REY,7501130577521,0,PZ,0,PTP
1321074163,1321074163-CIMSA,VOTIVA 45 MM MORADO CAJA C/12,,1355,PZ,10.5346,PTP
1321074163P,1321074163P-CIMSA,VOTIVA 45 MM MORADO CAJA C12 P,7501130582112,0,PZ,0,PTP
1321074165,1321074165-CIMSA,VOTIVA 45 MM LILA CAJA C/12,,678,PZ,20.50006,PTP
1321074165P,1321074165P-CIMSA,VOTIVA 45 MM LILA CAJA C/12 P,7501130577507,0,PZ,0,PTP
1321075038,1321075038-CIMSA,VOT 45 MM AMAR CAJA C/24,,44,PZ,4.43,PTP
1321075040,1321075040-CIMSA,VOTIVA 45 MM NARANJA CAJA C/24,,5,PZ,31.07514,PTP
1321075071,1321075071-CIMSA,VOT 45 MM AZUL CL. CAJA C/24,,0,PZ,38.98,PTP
1321076000,1321076000-CIMSA,VASO VOTIVA 2 ONDAS,,208,PZ,2.82211,PTP
1321076010,1321076010-CIMSA,VOTIVA C/VASO BLANCA C/4,7501130577194,1,PZ,19.035,PTP
1321076037,1321076037-CIMSA,VOTIVA C/VASO CREMA C/4,7501130583775,2,PZ,20.11636,PTP
1321076038,1321076038-CIMSA,VOTIVA C/VASO AMARILLO C/4,7501130583782,22,PZ,19.095,PTP
1321076040,1321076040-CIMSA,VOTIVA C/VASO NARANJA C/4,7501130583799,0,PZ,0,PTP
1321076050,1321076050-CIMSA,VOTIVA C/VASO ROSA C/4,7501130577200,1360,PZ,18.67798,PTP
1321076060,1321076060-CIMSA,VOTIVA C/VASO ROJO C/4,7501130583805,0,PZ,19.15125,PTP
1321076071,1321076071-CIMSA,VOTIVA C/VASO AZUL CLARO C/4,7501130583812,193,PZ,18.67482,PTP
1321076084,1321076084-CIMSA,VOTIVA C/VASO VERDE LIMON C/4,7501130577217,932,PZ,18.96701,PTP
1321076085,1321076085-CIMSA,VOTIVA C/VASO VERDE OSCURO C/4,7501130583829,70,PZ,18.56288,PTP
1321076115,1321076115-CIMSA,VOTIVA C/VASO AZUL FTE. C/4,7501130583836,22,PZ,18.41409,PTP
1321076165,1321076165-CIMSA,VOTIVA C/VASO LILA C/4,7501130583843,0,PZ,18.40333,PTP
1321077040,1321077040-CIMSA,VOTIVA 45 MM NARANJA C/7,,0,PZ,0,PTP
1321077165,1321077165-CIMSA,VOTIVA 45 MM LILA C/7,,0,PZ,0,PTP
1321078037,1321078037-CIMSA,VASO ONDULADO RELLENO CREMA ,,0,PZ,0,PTP
1321079130,1321079130-CIMSA,PILLAR 2 .2 X 4 GOLD,,51,PZ,8.99,PTP
1321089130,1321089130-CIMSA,PILLAR 2 .2 X 6 GOLD,,46,PZ,12.16565,PTP
1321089138,1321089138-CIMSA,PILLAR 2 .2 X 6 SILVER,,83,PZ,11.85084,PTP
1321099130,1321099130-CIMSA,PILLAR 2 .2 X 8 GOLD,,9,PZ,15.84111,PTP
1321099138,1321099138-CIMSA,PILLAR 2 .2 X 8 SILVER,,23,PZ,15.51261,PTP
1321101130,1321101130-CIMSA,CIRIO METALICO 5.5 X 10 ORO,7501130577248,351,PZ,8.28875,PTP
1321101138,1321101138-CIMSA,CIRIO METALICO 5.5 X 10 PLATA,7501130577255,100,PZ,15.0815,PTP
1321101140,1321101140-CIMSA,CIRIO METALICO 5.5 X 10 ROJO,,0,PZ,0,PTP
1321101142,1321101142-CIMSA,CIR MET 5.5 X 10 AZUL COBALTO,,84,PZ,7.55321,PTP
1321102040,1321102040-CIMSA,CIRIO 7X11 CON AROMA NARANJA,,0,PZ,0,PTP
1321102080,1321102080-CIMSA,CIRIO 7X11 CON AROMA CAFE,,15,PZ,90.24923,PTP
1321102084,1321102084-CIMSA,CIR 7X11 CON AROMA VERDE LIMON,,0,PZ,0,PTP
1321102130,1321102130-CIMSA,CIRIO METALICO 5.5 X 15 ORO,7501130573981,417,PZ,4.71749,PTP
1321102138,1321102138-CIMSA,CIRIO METALICO 5.5 X 15 PLATA,7501130573998,116,PZ,8.65815,PTP
1321102144,1321102144-CIMSA,CIRIO METALICO 5.5 X 15 ROJO,,0,PZ,0,PTP
1321103130,1321103130-CIMSA,CIRIO METALICO 5.5 X 20 ORO,7501130573912,198,PZ,5.77079,PTP
1321103136,1321103136-CIMSA,CIRIO METALICO 5.5X 20 CM ROJO,,0,PZ,0,PTP
1321103138,1321103138-CIMSA,CIRIO METALICO 5.5 X 20 PLATA,7501130573929,37,PZ,13.40873,PTP
1321112010,1321112010-CIMSA,CIRIO MINI CUAD S/A 6X5 BLANCO,7501130578597,514,PZ,4.78659,PTP
1321112037,1321112037-CIMSA,CIRIO MINI CUAD S/A 6X5 CREMA,7501130578603,259,PZ,6.10149,PTP
1321112038,1321112038-CIMSA,CIR MINI CUAD S/A 6X5 AMAR,7501130578610,333,PZ,4.76121,PTP
1321112040,1321112040-CIMSA,CIR MINI CUAD S/A 6X5 NAR,7501130578627,69,PZ,7.58,PTP
1321112060,1321112060-CIMSA,CIRIO MINI CUAD S/A 6X5 ROJO,,164,PZ,4.77559,PTP
1321112115,1321112115-CIMSA,CIR MINI CUAD S/A 6X5 AZUL F,7501130578634,90,PZ,7.69,PTP
1321122010,1321122010-CIMSA,CIR CUAD S/A OVDP 10X8 BLANCO,,48,PZ,19.62167,PTP
1321144010,1321144010-CIMSA,CIRIO 7X8 CON AROMA BLANCO,,0,PZ,0,PTP
1321144037,1321144037-CIMSA,CIRIO 7X8 CON AROMA CREMA,,0,PZ,0,PTP
1321144040,1321144040-CIMSA,CIRIO 7X8 CON AROMA NARANJA,,1153,PZ,37.45,PTP
1321144080,1321144080-CIMSA,CIRIO 7X8 CON AROMA CAFE,,19,PZ,25.7819,PTP
1321144084,1321144084-CIMSA,CIR 7X8 CON AROMA VERDE LIMON,,10,PZ,35.159,PTP
1321320000,1321320000-CIMSA,ESF CH 7.5 CM DIAM. CRUDO,,0,PZ,0,PTP
1321320010,1321320010-CIMSA,ESF CH 7.5 CM DIAM. BLANCO,7501130570386,117,PZ,6.27324,PTP
1321320037,1321320037-CIMSA,ESF CH 7.5 CM DIAM. CREMA,7501130570393,43,PZ,2.74087,PTP
1321320038,1321320038-CIMSA,ESF CH 7.5 CM DIAM. AMAR BRILL,,169,PZ,5.70674,PTP
1321320040,1321320040-CIMSA,ESF CH 7.5 CM DIAM. NAR,,140,PZ,5.77136,PTP
1321320050,1321320050-CIMSA,ESFERA CHICA 7.5 CM DIAM. ROSA,7501130578733,197,PZ,3.19848,PTP
1321320055,1321320055-CIMSA,ESF CH 7 CM. DIAM AZ TURQ,,123,PZ,5.93664,PTP
1321320060,1321320060-CIMSA,ESFERA CHICA 7.5 CM DIAM. ROJO,7501130570362,157,PZ,2.48327,ptp
1321320071,1321320071-CIMSA,ESF CH 7 CM. DIAM AZUL CLARO,7501130570379,173,PZ,5.55053,PTP
1321320084,1321320084-CIMSA,ESF CH 7 CM. DIAM VERDE LIMON,,168,PZ,6.09201,PTP
1321320085,1321320085-CIMSA,ESF CH 7.5 CM DIAM. VERDE OBS.,7501130570416,86,PZ,5.70555,PTP
1321320115,1321320115-CIMSA,ESF CH 7.5 CM DIAM. AZUL F,7501130578740,178,PZ,4.36744,PTP
1321320163,1321320163-CIMSA,ESF CH 7.5 CM DIAM. MORADO,7501130578757,148,PZ,5.75412,PTP
1321320165,1321320165-CIMSA,ESFERA CHICA 7 CM. DIAM LILA,,275,PZ,7.61669,PTP
1321320264,1321320264-CIMSA,ESFERA CHICA 7 CM. DIAM FUCSIA,,465,PZ,4.2844,PTP
1321322000,1321322000-CIMSA,ESFERA MINI CRUDO,,0,PZ,0,PTP
1321322010,1321322010-CIMSA,ESFERA MINI BLANCA,7501130572731,329,PZ,3.58708,PTP
1321322037,1321322037-CIMSA,ESFERA MINI CREMA,7501130572908,66,PZ,3.69975,PTP
1321322038,1321322038-CIMSA,ESFERA MINI AMARILLO,,153,PZ,3.38757,PTP
1321322040,1321322040-CIMSA,ESFERA MINI NARANJA,,212,PZ,3.39234,PTP
1321322050,1321322050-CIMSA,ESFERA MINI ROSA,7501130572922,132,PZ,3.43816,PTP
1321322055,1321322055-CIMSA,ESFERA MINI AZUL TURQUESA,,250,PZ,3.56554,PTP
1321322060,1321322060-CIMSA,ESFERA MINI ROJO,7501130572915,221,PZ,3.50307,PTP
1321322071,1321322071-CIMSA,ESFERA MINI AZUL CLARO,7501130572939,402,PZ,2.42092,PTP
1321322084,1321322084-CIMSA,ESFERA MINI VERDE LIMON,,382,PZ,3.57763,PTP
1321322085,1321322085-CIMSA,ESFERA MINI VERDE OBSCURO,7501130572946,238,PZ,3.6346,PTP
1321322115,1321322115-CIMSA,ESFERA MINI AZUL FUERTE,7501130572953,657,PZ,3.54139,PTP
1321322163,1321322163-CIMSA,ESFERA MINI MORADO,7501130572748,345,PZ,3.78787,PTP
1321322264,1321322264-CIMSA,ESFERA MINI FUCSIA,,564,PZ,4.91351,PTP
1321323130,1321323130-CIMSA,ESFERA MINI ORO,,116,PZ,9.90818,PTP
1321323138,1321323138-CIMSA,ESFERA MINI PLATA,,170,PZ,4.34714,PTP
1321330038,1321330038-CIMSA,ESF GDE 10 CM DIAM. AMAR BRILL,,0,PZ,0,PTP
1321330115,1321330115-CIMSA,ESF GDE 10 CM DIAM. AZUL F,,77,PZ,12.87117,PTP
1321331130,1321331130-CIMSA,ESFERA CHICA 7.5 CM DIAM ORO,,109,PZ,7.71691,PTP
1321331138,1321331138-CIMSA,ESFERA CHICA 7.5 CM DIAM PLATA,,57,PZ,7.60561,PTP
1321332130,1321332130-CIMSA,ESFERA GRANDE 10 CM DIAM ORO,,18,PZ,13.01556,PTP
1321335085,1321335085-CIMSA,ESF GDE SNOW 10 CM VER OBS,,0,PZ,11.412,PTP
1321370000,1321370000-CIMSA,CIRIO FLOTANTE CRUDO,,0,PZ,0,PTP
1321370010,1321370010-CIMSA,CIRIO FLOTANTE BLANCO,7501130570638,3683,PZ,4.69219,PTP
1321370037,1321370037-CIMSA,CIRIO FLOTANTE CREMA,7501130570645,2173,PZ,4.58487,PTP
1321370038,1321370038-CIMSA,CIRIO FLOTANTE AMARILLO,7501130575817,240,PZ,3.66126,PTP
1321370040,1321370040-CIMSA,CIRIO FLOTANTE NARANJA,7501130575824,252,PZ,3.56936,PTP
1321370050,1321370050-CIMSA,CIRIO FLOTANTE ROSA,,270,PZ,3.67048,PTP
1321370055,1321370055-CIMSA,CIRIO FLOTANTE AZUL TURQUESA,,279,PZ,5.70988,PTP
1321370060,1321370060-CIMSA,CIRIO FLOTANTE ROJO,7501130570614,1620,PZ,2.06935,PTP
1321370071,1321370071-CIMSA,CIRIO FLOTANTE AZUL CLARO,,704,PZ,3.69208,PTP
1321370084,1321370084-CIMSA,CIRIO FLOTANTE VERDE LIMON,,454,PZ,3.73401,PTP
1321370085,1321370085-CIMSA,CIRIO FLOTANTE VERDE OBSCURO,,144,PZ,3.61318,PTP
1321370130,1321370130-CIMSA,CIRIO FLOTANTE ORO,,250,PZ,5.72403,PTP
1321370163,1321370163-CIMSA,CIRIO FLOTANTE MORADO,,123,PZ,3.86816,PTP
1321370264,1321370264-CIMSA,CIRIO FLOTANTE FUCSIA,,340,PZ,5.09705,PTP
1321372010,1321372010-CIMSA,CIRIO FLOTANTE MINI BLANCO ,,534,PZ,1.39601,PTP
1321372037,1321372037-CIMSA,CIRIO FLOTANTE MINI CREMA,,-255,PZ,1.23203,PTP
1321372060,1321372060-CIMSA,CIRIO FLOTANTE MINI ROJO ,,402,PZ,1.2681,PTP
1321380000,1321380000-CIMSA,MINI PILLAR CRUDO,,0,PZ,0,PTP
1321380010,1321380010-CIMSA,MINI PILLAR BLANCO,7501130570300,1055,PZ,3.36897,PTP
1321380037,1321380037-CIMSA,MINI PILLAR CREMA,7501130570317,922,PZ,3.78828,PTP
1321380038,1321380038-CIMSA,MINI PILLAR AMARILLO,7501130570324,255,PZ,1.58738,PTP
1321380040,1321380040-CIMSA,MINI PILLAR NARANJA,,126,PZ,1.50057,PTP
1321380050,1321380050-CIMSA,MINI PILLAR ROSA PASTEL,7501130575763,-32,PZ,1.97708,PTP
1321380055,1321380055-CIMSA,MINI PILLAR AZUL TURQUESA,,308,PZ,3.08958,PTP
1321380060,1321380060-CIMSA,MINI PILLAR ROJO,7501130570287,1476,PZ,6.51045,PTP
1321380071,1321380071-CIMSA,MINI PILLAR AZUL CLARO,7501130570331,-20,PZ,2.71119,PTP
1321380084,1321380084-CIMSA,MINI PILLAR VERDE LIMON,,168,PZ,3.28712,PTP
1321380085,1321380085-CIMSA,MINI PILLAR VERDE OSC.,7501130570294,46,PZ,2.7619,PTP
1321380115,1321380115-CIMSA,MINI PILLAR AZUL FTE.,,18,PZ,3.26874,PTP
1321380163,1321380163-CIMSA,MINI PILLAR MORADO,7501130572724,1143,PZ,6.34723,PTP
1321380165,1321380165-CIMSA,MINI PILLAR LILA,,18,PZ,3.44167,PTP
1321380264,1321380264-CIMSA,MINI PILLAR FUCSIA,,268,PZ,2.94378,PTP
1321381130,1321381130-CIMSA,MINI PILLAR ORO,7501130570348,368,PZ,5.11915,PTP
1321381136,1321381136-CIMSA,MINI PILLAR COBRE,,0,PZ,5.62,PTP
1321381138,1321381138-CIMSA,MINI PILLAR PLATA,7501130570355,491,PZ,4.44619,PTP
1321381140,1321381140-CIMSA,MINI PILLAR ROJO MET,7501130579617,201,PZ,2.31992,PTP
1321381141,1321381141-CIMSA,MINI PILLAR MORADO MET,7501130579594,259,PZ,3.58156,PTP
1321381142,1321381142-CIMSA,MINI PILLAR AZUL COBALTO MET,75031183492,184,PZ,4.76965,PTP
1321381143,1321381143-CIMSA,MINI PILLAR VERDE MET,7501130579600,435,PZ,4.56166,PTP
1321390010,1321390010-CIMSA,CIRIO 40 X 250 BLANCO,,765,PZ,12.93671,PTP
1321390037,1321390037-CIMSA,CIRIO 40 X 250 CREMA,7501130583478,132,PZ,21.94933,PTP
1321390038,1321390038-CIMSA,CIRIO 4X20 CIL  AMA C/ BAÑO,,4,PZ,6.5275,PTP
1321390071,1321390071-CIMSA,CIRIO 4X20 CIL AZUL CIELO C/B ,,4,PZ,6.5525,PTP
1321390085,1321390085-CIMSA,CIRIO 4X20 CIL VER OBSC C/BAÑ ,,4,PZ,6.7275,PTP
1321390110,1321390110-CIMSA,CIRIO 4X20 CIL BLANCO C/ BAÑO ,,0,PZ,10.7982,PTP
1321390115,1321390115-CIMSA,CIRIO 4X20 CIL  AZU FUE C/BAÑO,,7,PZ,7.30571,PTP
1321390140,1321390140-CIMSA,CIRIO 4X20 CIL NARANJA C/ BAÑO,,8,PZ,8.25625,PTP
1321390150,1321390150-CIMSA,CIRIO 4X20 CIL ROSA C/ BAÑO,,0,PZ,6.80667,PTP
1321390155,1321390155-CIMSA,CIRIO 4X20 CIL  FIUSHA C/ BAÑO,,8,PZ,8.87,PTP
1321390160,1321390160-CIMSA,CIRIO 4X20 CIL ROJO C/ BAÑO,,0,PZ,12.22967,PTP
1321390163,1321390163-CIMSA,CIRIO 4X20 CIL MORADO C/ BAÑO,,0,PZ,6.55908,PTP
1321390165,1321390165-CIMSA,CIRIO 4X20 CIL  LILA C/ BAÑO,,8,PZ,8.6775,PTP
1321390184,1321390184-CIMSA,CIRIO 4X20 CIL  VER LIMC/ BAÑO,,8,PZ,7.13125,PTP
1321391010,1321391010-CIMSA,CIR 40 X 250 BLA PRIM COMUNION,,0,PZ,3,PTP
1321391510,1321391510-CIMSA,CIR 40 X 250 BLA CRUZ C/ CALIZ,7501130575831,869,PZ,41.44264,PTP
1321391610,1321391610-CIMSA,CIR 40 X 250 BLA ESPJ C/ CALIZ,7501130573622,107,PZ,26.54118,PTP
1321411510,1321411510-CIMSA,CIRIO 3.0 X 23 BLANCO C/ CALIZ,7501130583232,319,PZ,17.72693,PTP
1321492130,1321492130-CIMSA,CIRIO S/A NO. 2 7X11 ORO,,30,PZ,12.89429,PTP
1321492138,1321492138-CIMSA,CIRIO S/A NO. 2 7X11  PLATA,,12,PZ,16.035,PTP
1321512130,1321512130-CIMSA,CIRIO S/A NO. 5 10X13 ORO,,30,PZ,24.04033,PTP
1321522130,1321522130-CIMSA,CIRIO S/A NO. 4 10X10 ORO,,121,PZ,18.41496,PTP
1321522138,1321522138-CIMSA,CIRIO S/A NO. 4 10X10 PLATA,,112,PZ,21.56277,PTP
1321570000,1321570000-CIMSA,VELA ESPIRAL CAJA C/5 ADVIENTO,7501130514175,0,PZ,7.93574,PTP
1321570001,1321570001-CIMSA,VE ESPR CAJA C/5 HALLOWEEN,,390,PZ,7.62905,PTP
1321570002,1321570002-CIMSA,VE ESPR CAJA C/5 MES PATRIO,,122,PZ,7.6268,PTP
1321570005,1321570005-CIMSA,VE ESPR CAJA C/5 ADV CORTA SN,,140,PZ,6.25529,PTP
1321570006,1321570006-CIMSA,VE ESPR CAJA C/4 ADV CORTA,,64,PZ,7.06063,PTP
1321570007,1321570007-CIMSA,VE ESPR CAJA C/5 ADV CORTA,,1140,PZ,7.63479,PTP
1321570010,1321570010-CIMSA,VELA ESPIRAL 3 PACK BLANCO,,180,PZ,5.92922,PTP
1321570037,1321570037-CIMSA,VELA ESPIRAL 3 PACK CREMA,,176,PZ,6.11716,PTP
1321570060,1321570060-CIMSA,VELA ESPIRAL 3 PACK ROJO,,0,PZ,0,PTP
1321570130,1321570130-CIMSA,VELA ESPIRAL 3 PACK ORO,,155,PZ,10.98439,PTP
1321570132,1321570132-CIMSA,VELA ESPIRAL 3 PACK COBRE,,0,PZ,0,PTP
1321570138,1321570138-CIMSA,VELA ESPIRAL 3 PACK PLATA,,156,PZ,9.43404,PTP
1321570140,1321570140-CIMSA,VELA ESPIRAL 3 PACK ROJO METAL,,0,PZ,0,PTP
1321570166,1321570166-CIMSA,VELA ESPIRAL C/5 TINTO,,1319,PZ,11.25,PTP
1321570FM0,1321570FM0-CIMSA,VE ESPR CAJA C/5 ADV FANT-MI,,8,PZ,9.18875,PTP
1321571060,1321571060-CIMSA,VELA ESPIRAL C/5 ROJO,,0,PZ,9.96,PTP
1322000060,1322000060-CIMSA,VELA FLUTED C/5 ROJO,,0,PZ,7.63,PTP
1322000085,1322000085-CIMSA,VELA FLUTED C/5 VERDE,,0,PZ,7.62714,PTP
1322000115,1322000115-CIMSA,VELA FLUTED C/5 AZUL FTE,,0,PZ,7.62571,PTP
1322000130,1322000130-CIMSA,VELA FLUTED C/5 ORO,,0,PZ,0,PTP
1322000138,1322000138-CIMSA,VELA FLUTED C/5 PLATA,,0,PZ,0,PTP
1322001130,1322001130-CIMSA,VELA ACANALADA C/5 ORO,,0,PZ,7.625,PTP
1322001138,1322001138-CIMSA,VELA ACANALADA C/5 PLATA,,0,PZ,7.62667,PTP
