SKU1,DESCRIPCION2,MARCA3,AROMA4,COD. COLOR5,DESCRIP. DE COLOR6,DESCRIPCION IMPRESA7,CONTADOR8,COLECTIVA9,CORRUGADO10,UNITARIO11,COLECTIVA12,CORRUGADO13,14,DESCRIPCION_LARGA_CORRUGADO15,DESCRIPCION_LARGA_COLECTIVA16,DESCRIPCION_LARGA_SKU17,AVAILABLE18,UM19,AVERAGE_COST20
2010060116,COLORANTE MARIPOSA MULTIFIBRA 28 GRS,MARIPOSA,---,116,ROSA,MARIPOSA MULT 28G,17,10,100,7501130525461,17501130525468,27501130525465,,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 116 ROSA,COLECTIVA 10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 116 ROSA,10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 116 ROSA,2471,PZ,2.48049
2010060118,COLORANTE MARIPOSA MULTIFIBRA 28 GRS,MARIPOSA,---,118,NARANJA,MARIPOSA MULT 28G,17,10,100,7501130525485,17501130525482,27501130525489,,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 118 NARANJA,COLECTIVA 10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 118 NARANJA,10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 118 NARANJA,4142,PZ,3.40153
2010060123,COLORANTE MARIPOSA MULTIFIBRA 28 GRS,MARIPOSA,---,123,AZUL CLARO,MARIPOSA MULT 28G,17,10,100,7501130525478,17501130525475,27501130525472,,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 123 AZUL CLARO,COLECTIVA 10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 123 AZUL CLARO,10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 123 AZUL CLARO,2202,PZ,2.27501
2010060127,COLORANTE MARIPOSA MULTIFIBRA 28 GRS,MARIPOSA,---,127,VIOLETA,MARIPOSA MULT 28G,17,10,100,7501130525515,17501130525512,27501130525519,,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 127 VIOLETA,COLECTIVA 10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 127 VIOLETA,10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 127 VIOLETA,1488,PZ,3.68895
2010060155,COLORANTE MARIPOSA MULTIFIBRA 28 GRS,MARIPOSA,---,155,AZUL INDIGO,MARIPOSA MULT 28G,17,10,100,7501130525522,17501130525529,27501130525526,,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 155 AZUL INDIGO,COLECTIVA 10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 155 AZUL INDIGO,10 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 155 AZUL INDIGO,4082,PZ,3.64674
2050070001,MARIPOSA TIE-DYE 6G,MARIPOSA,---,,TURQUESA,MARIPOSA TIE DYE 6G,19,---,15,7501130589654,N/A,27501130589658,,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  TURQUESA,COLECTIVA --- MARIPOSA TIE-DYE 6G ---  TURQUESA,--- MARIPOSA TIE-DYE 6G ---  TURQUESA,203,PZ,9.00232
2050070002,MARIPOSA TIE-DYE 6G,MARIPOSA,---,,FIUSHA,MARIPOSA TIE DYE 6G,19,---,15,7501130589661,N/A,27501130589665,,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  FIUSHA,COLECTIVA --- MARIPOSA TIE-DYE 6G ---  FIUSHA,--- MARIPOSA TIE-DYE 6G ---  FIUSHA,247,PZ,11.15042
2050070003,MARIPOSA TIE-DYE 6G,MARIPOSA,---,,MORADO,MARIPOSA TIE DYE 6G,19,---,15,7501130589678,N/A,27501130589672,,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  MORADO,COLECTIVA --- MARIPOSA TIE-DYE 6G ---  MORADO,--- MARIPOSA TIE-DYE 6G ---  MORADO,216,PZ,9.43254
2050070004,MARIPOSA TIE-DYE 6G,MARIPOSA,---,,VERDE,MARIPOSA TIE DYE 6G,19,---,15,7501130589685,N/A,27501130589689,,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  VERDE,COLECTIVA --- MARIPOSA TIE-DYE 6G ---  VERDE,--- MARIPOSA TIE-DYE 6G ---  VERDE,296,PZ,9.45051
2050070005,MARIPOSA TIE-DYE 6G,MARIPOSA,---,,AMARILLO,MARIPOSA TIE DYE 6G,19,---,15,7501130589692,N/A,27501130589696,,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  AMARILLO,COLECTIVA --- MARIPOSA TIE-DYE 6G ---  AMARILLO,--- MARIPOSA TIE-DYE 6G ---  AMARILLO,312,PZ,9.09227
2080020000,FIJADOR HAGEFIXER 50G,---,---,--,,FIJADOR HAGEFIXER 50G,21,10,80,7501130516414,7501130516469,27501130516418,,CORRUGADO 80 FIJADOR HAGEFIXER 50G --- -- ,COLECTIVA 10 FIJADOR HAGEFIXER 50G --- -- ,10 FIJADOR HAGEFIXER 50G --- -- ,6596,PZ,1.3455
2150193100,REVITALIZADOR DE BLANCOS,---,---,--,,,0,10,100,7501130581979,17501130581976,27501130581973,,CORRUGADO 100 REVITALIZADOR DE BLANCOS --- -- ,COLECTIVA 10 REVITALIZADOR DE BLANCOS --- -- ,10 REVITALIZADOR DE BLANCOS --- -- ,25981,PZ,1.67599
2150193101,REVITALIZADOR DE BLANCOS TIRA,---,---,--,---,TIRA REVITALIZADOR DE BLANCOS,0,10,60,7501130585120,17501130585127,27501130585124,,CORRUGADO 60 REVITALIZADOR DE BLANCOS TIRA --- -- ---,COLECTIVA 10 REVITALIZADOR DE BLANCOS TIRA --- -- ---,10 REVITALIZADOR DE BLANCOS TIRA --- -- ---,138,PZ,27.00725
2020020001,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,1,NEGRO,CITOCOL SOBRE 20G,17,10,100,7501130512317,7501130516568,17501130512314,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 1 NEGRO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 1 NEGRO,10 COLORANTE CITOCOL SOBRE 20G --- 1 NEGRO,10034,PZ,3.63837
2020020005,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,5,ROJO AMAPOLA,CITOCOL SOBRE 20G,17,10,100,7501130512355,7501130516605,17501130512352,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 5 ROJO AMAPOLA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 5 ROJO AMAPOLA,10 COLORANTE CITOCOL SOBRE 20G --- 5 ROJO AMAPOLA,603,PZ,2.58616
2020020006,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,6,VERDE OSCURO,CITOCOL SOBRE 20G,17,10,100,7501130512362,7501130516612,17501130512369,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 6 VERDE OSCURO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 6 VERDE OSCURO,10 COLORANTE CITOCOL SOBRE 20G --- 6 VERDE OSCURO,-24,PZ,2.49581
2020020007,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,7,ROJO OSCURO,CITOCOL SOBRE 20G,17,10,100,7501130512379,7501130516629,17501130512376,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 7 ROJO OSCURO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 7 ROJO OSCURO,10 COLORANTE CITOCOL SOBRE 20G --- 7 ROJO OSCURO,2427,PZ,1.98114
2020020009,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,9,GRIS OSCURO,CITOCOL SOBRE 20G,17,10,100,7501130512393,7501130516643,17501130512390,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 9 GRIS OSCURO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 9 GRIS OSCURO,10 COLORANTE CITOCOL SOBRE 20G --- 9 GRIS OSCURO,1549,PZ,2.24275
2020020011,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,11,AZUL CLARO,CITOCOL SOBRE 20G,17,10,100,7501130512416,7501130516667,17501130512413,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 11 AZUL CLARO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 11 AZUL CLARO,10 COLORANTE CITOCOL SOBRE 20G --- 11 AZUL CLARO,2198,PZ,0.99955
2020020012,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,12,CREMA,CITOCOL SOBRE 20G,17,10,100,7501130512423,7501130516674,17501130512420,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 12 CREMA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 12 CREMA,10 COLORANTE CITOCOL SOBRE 20G --- 12 CREMA,1764,PZ,0.77839
2020020015,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,15,NARANJA,CITOCOL SOBRE 20G,17,10,100,7501130512454,7501130516704,17501130512451,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 15 NARANJA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 15 NARANJA,10 COLORANTE CITOCOL SOBRE 20G --- 15 NARANJA,658,PZ,1.61615
2020020016,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,16,AMARILLO ORO,CITOCOL SOBRE 20G,17,10,100,7501130512461,7501130516711,17501130512468,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 16 AMARILLO ORO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 16 AMARILLO ORO,10 COLORANTE CITOCOL SOBRE 20G --- 16 AMARILLO ORO,2020,PZ,1.52664
2020020019,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,19,AZUL OSCURO,CITOCOL SOBRE 20G,17,10,100,7501130512492,7501130516742,17501130512499,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 19 AZUL OSCURO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 19 AZUL OSCURO,10 COLORANTE CITOCOL SOBRE 20G --- 19 AZUL OSCURO,318,PZ,3.6192
2020020020,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,20,ROSA,CITOCOL SOBRE 20G,17,10,100,7501130512508,7501130516759,17501130512505,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 20 ROSA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 20 ROSA,10 COLORANTE CITOCOL SOBRE 20G --- 20 ROSA,2282,PZ,1.52384
2020020021,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,21,AZUL MARINO,CITOCOL SOBRE 20G,17,10,100,7501130512515,7501130516766,17501130512512,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 21 AZUL MARINO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 21 AZUL MARINO,10 COLORANTE CITOCOL SOBRE 20G --- 21 AZUL MARINO,3970,PZ,3.24252
2020020026,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,26,AZUL ACIANO,CITOCOL SOBRE 20G,17,10,100,7501130512560,7501130516810,17501130512567,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 26 AZUL ACIANO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 26 AZUL ACIANO,10 COLORANTE CITOCOL SOBRE 20G --- 26 AZUL ACIANO,2442,PZ,2.66384
2020020029,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,29,ROJO OCRE,CITOCOL SOBRE 20G,17,10,100,7501130512591,7501130516841,17501130512598,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 29 ROJO OCRE,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 29 ROJO OCRE,10 COLORANTE CITOCOL SOBRE 20G --- 29 ROJO OCRE,1,PZ,10.08
2020020031,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,31,KAKHI,CITOCOL SOBRE 20G,17,10,100,7501130512614,7501130516865,17501130512611,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 31 KAKHI,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 31 KAKHI,10 COLORANTE CITOCOL SOBRE 20G --- 31 KAKHI,1745,PZ,1.04954
2020020036,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,36,ROJO CEREZA,CITOCOL SOBRE 20G,17,10,100,7501130512669,7501130516919,17501130512666,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 36 ROJO CEREZA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 36 ROJO CEREZA,10 COLORANTE CITOCOL SOBRE 20G --- 36 ROJO CEREZA,0,PZ,0.87625
2020020037,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,37,GRIS ACERO,CITOCOL SOBRE 20G,17,10,100,7501130512676,7501130511570,17501130512673,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 37 GRIS ACERO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 37 GRIS ACERO,10 COLORANTE CITOCOL SOBRE 20G --- 37 GRIS ACERO,0,PZ,1.83
2020020038,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,38,CORZO,CITOCOL SOBRE 20G,17,10,100,7501130512683,7501130516933,17501130512680,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 38 CORZO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 38 CORZO,10 COLORANTE CITOCOL SOBRE 20G --- 38 CORZO,0,PZ,7.12003
2020020039,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,39,VERDE RUSO,CITOCOL SOBRE 20G,17,10,100,7501130512690,7501130516940,17501130512697,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 39 VERDE RUSO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 39 VERDE RUSO,10 COLORANTE CITOCOL SOBRE 20G --- 39 VERDE RUSO,2142,PZ,13.22
2020020041,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,41,VIOLETA AZULADO,CITOCOL SOBRE 20G,17,10,100,7501130512713,7501130516964,17501130512710,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 41 VIOLETA AZULADO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 41 VIOLETA AZULADO,10 COLORANTE CITOCOL SOBRE 20G --- 41 VIOLETA AZULADO,190,PZ,2.30043
2020020042,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,42,AZUL TURQUESA,CITOCOL SOBRE 20G,17,10,100,7501130512720,7501130516971,17501130512727,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 42 AZUL TURQUESA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 42 AZUL TURQUESA,10 COLORANTE CITOCOL SOBRE 20G --- 42 AZUL TURQUESA,1167,PZ,2.86924
2020020043,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,43,AZUL (BLUE),CITOCOL SOBRE 20G,17,10,100,7501130512737,7501130516988,17501130512734,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 43 AZUL (BLUE),COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 43 AZUL (BLUE),10 COLORANTE CITOCOL SOBRE 20G --- 43 AZUL (BLUE),202,PZ,4.28732
2020020044,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,44,PARDO BISMARCK,CITOCOL SOBRE 20G,17,10,100,7501130512744,7501130584840,17501130512741,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 44 PARDO BISMARCK,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 44 PARDO BISMARCK,10 COLORANTE CITOCOL SOBRE 20G --- 44 PARDO BISMARCK,0,PZ,1.54
2020020045,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,45,PARDO CASTAÑO,CITOCOL SOBRE 20G,17,10,100,7501130512751,7501130584857,17501130512758,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 45 PARDO CASTAÑO,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 45 PARDO CASTAÑO,10 COLORANTE CITOCOL SOBRE 20G --- 45 PARDO CASTAÑO,0,PZ,0
2020020046,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,46,VERDE OLIVA,CITOCOL SOBRE 20G,17,10,100,7501130512768,7501130517015,17501130512765,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 46 VERDE OLIVA,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 46 VERDE OLIVA,10 COLORANTE CITOCOL SOBRE 20G --- 46 VERDE OLIVA,-3,PZ,1.83964
2020020049,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,49,CAFÉ,CITOCOL SOBRE 20G,17,10,100,7501130512799,7501130517046,17501130512796,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 49 CAFÉ,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 49 CAFÉ,10 COLORANTE CITOCOL SOBRE 20G --- 49 CAFÉ,626,PZ,3.02308
2020020050,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,50,CARDENAL,CITOCOL SOBRE 20G,17,10,100,7501130512805,7501130517053,17501130512802,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 50 CARDENAL,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 50 CARDENAL,10 COLORANTE CITOCOL SOBRE 20G --- 50 CARDENAL,1584,PZ,2.52993
,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,51,AMARILLO NEON,CITOCOL SOBRE 20G,17,10,100,7501130589845,,,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 51 AMARILLO NEON,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 51 AMARILLO NEON,10 COLORANTE CITOCOL SOBRE 20G --- 51 AMARILLO NEON,#N/D,#N/D,#N/D
,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,52,VERDE NEON,CITOCOL SOBRE 20G,17,10,100,7501130589852,,,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 52 VERDE NEON,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 52 VERDE NEON,10 COLORANTE CITOCOL SOBRE 20G --- 52 VERDE NEON,#N/D,#N/D,#N/D
,COLORANTE CITOCOL SOBRE 20G,CITOCOL,---,53,ROSADO NEON,CITOCOL SOBRE 20G,17,10,100,7501130589869,,,,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 53 ROSADO NEON,COLECTIVA 10 COLORANTE CITOCOL SOBRE 20G --- 53 ROSADO NEON,10 COLORANTE CITOCOL SOBRE 20G --- 53 ROSADO NEON,#N/D,#N/D,#N/D
2020010001,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,1,NEGRO,CITOCOL PASTILLA 25G,20,---,100,7501130511211,N/A,17501130511218,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 1 NEGRO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 1 NEGRO,--- COLORANTE CITOCOL PASTILLA 25G  --- 1 NEGRO,20266,PZ,3.1994
2020010004,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,4,HELIOTROPO,CITOCOL PASTILLA 22G,20,---,100,7501130588213,N/A,27501130588217,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 4 HELIOTROPO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 4 HELIOTROPO,--- COLORANTE CITOCOL PASTILLA 22G  --- 4 HELIOTROPO,599,PZ,5.81093
2020010005,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,5,ROJO AMAPOLA,CITOCOL PASTILLA 25G,20,---,100,7501130511259,N/A,17501130511256,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 5 ROJO AMAPOLA,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 5 ROJO AMAPOLA,--- COLORANTE CITOCOL PASTILLA 25G  --- 5 ROJO AMAPOLA,6653,PZ,2.36418
2020010006,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,6,VERDE OSCURO,CITOCOL PASTILLA 25G,20,---,100,7501130511266,N/A,17501130511263,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 6 VERDE OSCURO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 6 VERDE OSCURO,--- COLORANTE CITOCOL PASTILLA 25G  --- 6 VERDE OSCURO,1793,PZ,1.77227
2020010007,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,7,ROJO OSCURO,CITOCOL PASTILLA 25G,20,---,100,7501130511273,N/A,17501130511270,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 7 ROJO OSCURO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 7 ROJO OSCURO,--- COLORANTE CITOCOL PASTILLA 25G  --- 7 ROJO OSCURO,3825,PZ,1.39036
2020010009,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,9,GRIS OSCURO,CITOCOL PASTILLA 25G,20,---,100,7501130511297,N/A,17501130511294,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 9 GRIS OSCURO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 9 GRIS OSCURO,--- COLORANTE CITOCOL PASTILLA 25G  --- 9 GRIS OSCURO,4470,PZ,1.54375
2020010010,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,10,ROJO SALMON,CITOCOL PASTILLA 22G,20,---,100,7501130589104,N/A,27501130589108,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 10 ROJO SALMON,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 10 ROJO SALMON,--- COLORANTE CITOCOL PASTILLA 22G  --- 10 ROJO SALMON,0,PZ,10.38194
2020010011,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,11,AZUL CLARO,CITOCOL PASTILLA 25G,20,---,100,7501130511310,N/A,17501130511317,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 11 AZUL CLARO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 11 AZUL CLARO,--- COLORANTE CITOCOL PASTILLA 25G  --- 11 AZUL CLARO,3601,PZ,0.84434
2020010012,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,12,CREMA,CITOCOL PASTILLA 25G,20,---,100,7501130511327,N/A,17501130511324,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 12 CREMA,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 12 CREMA,--- COLORANTE CITOCOL PASTILLA 25G  --- 12 CREMA,1156,PZ,0.51125
2020010013,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,13,AZUL PAVO REAL,CITOCOL PASTILLA 22G,20,---,100,7501130589005,N/A,27501130589009,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 13 AZUL PAVO REAL,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 13 AZUL PAVO REAL,--- COLORANTE CITOCOL PASTILLA 22G  --- 13 AZUL PAVO REAL,1207,PZ,3.73548
2020010014,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,14,MORENO MODA,CITOCOL PASTILLA 22G,20,---,100,7501130589012,N/A,27501130589016,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 14 MORENO MODA,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 14 MORENO MODA,--- COLORANTE CITOCOL PASTILLA 22G  --- 14 MORENO MODA,0,PZ,3.65366
2020010015,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,15,NARANJA,CITOCOL PASTILLA 25G,20,---,100,7501130511358,N/A,17501130511355,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 15 NARANJA,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 15 NARANJA,--- COLORANTE CITOCOL PASTILLA 25G  --- 15 NARANJA,5044,PZ,1.29727
2020010016,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,16,AMARILLO ORO,CITOCOL PASTILLA 25G,20,---,100,7501130511365,N/A,17501130511362,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 16 AMARILLO ORO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 16 AMARILLO ORO,--- COLORANTE CITOCOL PASTILLA 25G  --- 16 AMARILLO ORO,5948,PZ,1.26095
2020010018,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,18,MORENO OSCURO,CITOCOL PASTILLA 22G,20,---,100,7501130589029,N/A,27501130589023,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 18 MORENO OSCURO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 18 MORENO OSCURO,--- COLORANTE CITOCOL PASTILLA 22G  --- 18 MORENO OSCURO,0,PZ,2.83083
2020010019,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,19,AZUL OSCURO,CITOCOL PASTILLA 25G,20,---,100,7501130511396,N/A,17501130511393,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 19 AZUL OSCURO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 19 AZUL OSCURO,--- COLORANTE CITOCOL PASTILLA 25G  --- 19 AZUL OSCURO,14049,PZ,3.88407
2020010020,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,20,ROSA,CITOCOL PASTILLA 25G,20,---,100,7501130511402,N/A,17501130511409,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 20 ROSA,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 20 ROSA,--- COLORANTE CITOCOL PASTILLA 25G  --- 20 ROSA,3901,PZ,1.14922
2020010021,COLORANTE CITOCOL PASTILLA 25G ,CITOCOL,---,21,AZUL MARINO,CITOCOL PASTILLA 25G,20,---,100,7501130511419,N/A,17501130511416,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 21 AZUL MARINO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 25G  --- 21 AZUL MARINO,--- COLORANTE CITOCOL PASTILLA 25G  --- 21 AZUL MARINO,17378,PZ,3.13594
2020010022,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,22,GRIS CLARO,CITOCOL PASTILLA 22G,20,---,100,7501130588442,N/A,27501130588446,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 22 GRIS CLARO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 22 GRIS CLARO,--- COLORANTE CITOCOL PASTILLA 22G  --- 22 GRIS CLARO,991,PZ,5.2506
2020010024,COLORANTE CITOCOL PASTILLA 22G ,CITOCOL,---,24,VIOLETA ROJIZO,CITOCOL PASTILLA 22G,20,---,100,7501130588220,N/A,27501130588224,,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 24 VIOLETA ROJIZO,COLECTIVA --- COLORANTE CITOCOL PASTILLA 22G  --- 24 VIOLETA ROJIZO,--- COLORANTE CITOCOL PASTILLA 22G  --- 24 VIOLETA ROJIZO,1351,PZ,3.37202
